id_shop_default;id_tax;on_sale;ecotax;quantity;minimal_quantity;wholesale_price;price;price_discounted;discount_amount;reference;weight;Currency;Ireland Stock;US Stock;In transit;In order;Timing;IDP;Model;Capacity;Color;Grade;Last purchase price in USD;Last 7 days Sales;
1;84;1;;0;1;73.21;82.00;;;33-D2916;0.25;1.23200;0;0;0;0;;31100;Galaxy S4;16;Black;Grade D;81.08;0;
1;84;1;;0;1;1000.00;1112.00;;;33-A2905;0.25;1.23200;0;0;0;0;;51878;Galaxy S4;16;Blue;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;33-B2909;0.25;1.23200;0;0;0;0;;39056;Galaxy S4;16;Blue;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;33-C2913;0.25;1.23200;0;0;0;0;;39057;Galaxy S4;16;Blue;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;33-D2917;0.25;1.23200;0;0;0;0;;39058;Galaxy S4;16;Blue;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;33-A2907;0.25;1.23200;0;0;0;0;;62264;Galaxy S4;16;Pink;Grade A;;0;
1;84;1;;0;1;79.00;98.00;;;33-B2911;0.25;1.23200;0;0;0;0;;38947;Galaxy S4;16;Pink;Grade B;;0;
1;84;1;;0;1;79.00;93.00;;;33-C2915;0.25;1.23200;0;0;0;0;;38937;Galaxy S4;16;Pink;Grade C;;0;
1;84;1;;0;1;79.00;88.00;;;33-D2919;0.25;1.23200;0;0;0;0;;38951;Galaxy S4;16;Pink;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;33-A2906;0.25;1.23200;0;0;0;0;;31096;Galaxy S4;16;White;Grade A;;0;
1;84;1;;0;1;73.62;92.00;;;33-B2910;0.25;1.23200;0;0;0;0;;30078;Galaxy S4;16;White;Grade B;80.50;0;
1;84;1;;0;1;73.62;87.00;;;33-C2914;0.25;1.23200;0;0;0;0;;31094;Galaxy S4;16;White;Grade C;80.50;0;
1;84;1;;0;1;73.62;82.00;;;33-D2918;0.25;1.23200;0;0;0;0;;31095;Galaxy S4;16;White;Grade D;80.50;0;
1;84;1;;0;1;1000.00;1112.00;;;34-A2920;0.10;1.23200;0;0;0;0;;51879;Galaxy S4 Mini;8;Black;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;34-B2922;0.10;1.23200;0;0;0;0;;30097;Galaxy S4 Mini;8;Black;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;34-C2924;0.10;1.23200;0;0;0;0;;62270;Galaxy S4 Mini;8;Black;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;34-D2926;0.10;1.23200;0;0;0;0;;62271;Galaxy S4 Mini;8;Black;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;34-A2921;0.10;1.23200;0;0;0;0;;51880;Galaxy S4 Mini;8;White;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;34-B2923;0.10;1.23200;0;0;0;0;;62273;Galaxy S4 Mini;8;White;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;34-C2925;0.10;1.23200;0;0;0;0;;30100;Galaxy S4 Mini;8;White;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;34-D2927;0.10;1.23200;0;0;0;0;;62274;Galaxy S4 Mini;8;White;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;35-A3137;0.27;1.23200;0;0;0;0;;7183;Galaxy S5 G900;16;Black;Grade A;;0;
1;84;0;;1;1;89.34;110.00;;;35-B3141;0.27;1.23200;1;0;0;0;;30021;Galaxy S5 G900;16;Black;Grade B;90.00;0;
1;84;0;;0;1;89.34;105.00;;;35-C3145;0.27;1.23200;0;0;0;0;;35792;Galaxy S5 G900;16;Black;Grade C;90.00;5;
1;84;0;;0;1;89.34;100.00;;;35-D3149;0.27;1.23200;0;0;0;0;;35793;Galaxy S5 G900;16;Black;Grade D;90.00;0;
1;84;1;;0;1;1000.00;1112.00;;;35-A3138;0.27;1.23200;0;0;0;0;;64545;Galaxy S5 G900;16;Blue;Grade A;;0;
1;84;0;;0;1;85.71;106.00;;;35-B3142;0.27;1.23200;0;0;0;0;;64547;Galaxy S5 G900;16;Blue;Grade B;90.00;0;
1;84;0;;0;1;85.71;101.00;;;35-C3146;0.27;1.23200;0;0;0;0;;64552;Galaxy S5 G900;16;Blue;Grade C;90.00;0;
1;84;0;;0;1;85.71;96.00;;;35-D3150;0.27;1.23200;0;0;0;0;;64553;Galaxy S5 G900;16;Blue;Grade D;90.00;0;
1;84;1;;0;1;1000.00;1112.00;;;35-GOL3136;0.27;1.23200;0;0;0;0;;36678;Galaxy S5 G900;16;Gold;Grade A;;0;
1;84;0;;0;1;89.20;110.00;;;35-GOL3140;0.27;1.23200;0;0;0;0;;35708;Galaxy S5 G900;16;Gold;Grade B;90.00;0;
1;84;0;;0;1;89.20;105.00;;;35-GOL3144;0.27;1.23200;0;0;0;0;;30741;Galaxy S5 G900;16;Gold;Grade C;90.00;3;
1;84;0;;0;1;89.20;100.00;;;35-GOL3148;0.27;1.23200;0;0;0;0;;35791;Galaxy S5 G900;16;Gold;Grade D;90.00;0;
1;84;1;;0;1;1000.00;1112.00;;;35-A3139;0.27;1.23200;0;0;0;0;;7184;Galaxy S5 G900;16;White;Grade A;;0;
1;84;0;;0;1;89.49;110.00;;;35-B3143;0.27;1.23200;0;0;0;0;;30010;Galaxy S5 G900;16;White;Grade B;90.00;0;
1;84;0;;0;1;89.49;105.00;;;35-C3147;0.27;1.23200;0;0;0;0;;32644;Galaxy S5 G900;16;White;Grade C;90.00;5;
1;84;0;;0;1;89.49;100.00;;;35-D3151;0.27;1.23200;0;0;0;0;;32646;Galaxy S5 G900;16;White;Grade D;90.00;0;
1;84;1;;0;1;1000.00;1112.00;;;36-A2945;0.30;1.23200;0;0;0;0;;72973;Galaxy S5 Mini;16;Black;Grade A;;0;
1;84;1;;0;1;72.00;90.00;;;36-B2949;0.30;1.23200;0;0;0;0;;72974;Galaxy S5 Mini;16;Black;Grade B;72.00;0;
1;84;1;;10;1;72.00;85.00;;;36-C2953;0.30;1.23200;10;0;0;0;;72975;Galaxy S5 Mini;16;Black;Grade C;72.00;3;
1;84;1;;0;1;72.00;80.00;;;36-D2957;0.30;1.23200;0;0;0;0;;72976;Galaxy S5 Mini;16;Black;Grade D;72.00;0;
1;84;1;;0;1;1000.00;1112.00;;;36-A2946;0.30;1.23200;0;0;0;0;;72978;Galaxy S5 Mini;16;Blue;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;36-B2950;0.30;1.23200;0;0;0;0;;72979;Galaxy S5 Mini;16;Blue;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;36-C2954;0.30;1.23200;0;0;0;0;;72980;Galaxy S5 Mini;16;Blue;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;36-D2958;0.30;1.23200;0;0;0;0;;72981;Galaxy S5 Mini;16;Blue;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;36-GOL2944;0.30;1.23200;0;0;0;0;;72988;Galaxy S5 Mini;16;Gold;Grade A;;0;
1;84;1;;0;1;72.00;90.00;;;36-GOL2948;0.30;1.23200;0;0;0;0;;72989;Galaxy S5 Mini;16;Gold;Grade B;72.00;0;
1;84;1;;1;1;72.00;85.00;;;36-GOL2952;0.30;1.23200;1;0;0;0;;72990;Galaxy S5 Mini;16;Gold;Grade C;72.00;2;
1;84;1;;0;1;72.00;80.00;;;36-GOL2956;0.30;1.23200;0;0;0;0;;72991;Galaxy S5 Mini;16;Gold;Grade D;72.00;0;
1;84;1;;0;1;1000.00;1112.00;;;36-A2947;0.30;1.23200;0;0;0;0;;72983;Galaxy S5 Mini;16;White;Grade A;;0;
1;84;1;;0;1;72.00;90.00;;;36-B2951;0.30;1.23200;0;0;0;0;;72984;Galaxy S5 Mini;16;White;Grade B;72.00;0;
1;84;1;;10;1;72.00;85.00;;;36-C2955;0.30;1.23200;10;0;0;0;;72985;Galaxy S5 Mini;16;White;Grade C;72.00;0;
1;84;1;;0;1;72.00;80.00;;;36-D2959;0.30;1.23200;0;0;0;0;;72986;Galaxy S5 Mini;16;White;Grade D;72.00;0;
1;84;1;;0;1;1000.00;1112.00;;;37-A3121;0.26;1.23200;0;0;0;0;;34552;Galaxy S6 G920;32;Black;Grade A;;0;
1;84;1;;1;1;100.54;122.00;;;37-B3125;0.26;1.23200;0;0;1;0;;31493;Galaxy S6 G920;32;Black;Grade B;105.00;0;
1;84;1;;60;1;100.54;117.00;;;37-C3129;0.26;1.23200;0;0;0;60;2018-02-26;32103;Galaxy S6 G920;32;Black;Grade C;105.00;62;
1;84;1;;0;1;100.54;112.00;;;37-D3133;0.26;1.23200;0;0;0;0;;31508;Galaxy S6 G920;32;Black;Grade D;105.00;0;
1;84;1;;0;1;1000.00;1112.00;;;37-A3122;0.26;1.23200;0;0;0;0;;34551;Galaxy S6 G920;32;Blue;Grade A;;0;
1;84;1;;0;1;143.94;170.00;;;37-B3126;0.26;1.23200;0;0;0;0;;62277;Galaxy S6 G920;32;Blue;Grade B;160.00;0;
1;84;1;;1;1;143.94;165.00;;;37-C3130;0.26;1.23200;0;0;1;0;;32102;Galaxy S6 G920;32;Blue;Grade C;160.00;6;
1;84;1;;0;1;143.94;160.00;;;37-D3134;0.26;1.23200;0;0;0;0;;62361;Galaxy S6 G920;32;Blue;Grade D;160.00;0;
1;84;1;;0;1;1000.00;1112.00;;;37-GOL3120;0.26;1.23200;0;0;0;0;;34553;Galaxy S6 G920;32;Gold;Grade A;;0;
1;84;1;;0;1;119.29;143.00;;;37-GOL3124;0.26;1.23200;0;0;0;0;;32100;Galaxy S6 G920;32;Gold;Grade B;105.00;0;
1;84;1;;71;1;119.29;138.00;;;37-GOL3128;0.26;1.23200;0;0;0;71;2018-02-26;36309;Galaxy S6 G920;32;Gold;Grade C;105.00;73;
1;84;1;;0;1;119.29;133.00;;;37-GOL3132;0.26;1.23200;0;0;0;0;;36310;Galaxy S6 G920;32;Gold;Grade D;105.00;0;
1;84;1;;0;1;1000.00;1112.00;;;37-A3123;0.26;1.23200;0;0;0;0;;34550;Galaxy S6 G920;32;White;Grade A;;0;
1;84;1;;0;1;95.03;116.00;;;37-B3127;0.26;1.23200;0;0;0;0;;31494;Galaxy S6 G920;32;White;Grade B;105.00;0;
1;84;1;;63;1;95.03;111.00;;;37-C3131;0.26;1.23200;0;0;0;63;2018-02-26;31511;Galaxy S6 G920;32;White;Grade C;105.00;16;
1;84;1;;0;1;95.03;106.00;;;37-D3135;0.26;1.23200;0;0;0;0;;31512;Galaxy S6 G920;32;White;Grade D;105.00;0;
1;84;1;;0;1;1000.00;1112.00;;;38-A3105;0.30;1.23200;0;0;0;0;;34555;Galaxy S6 Edge G925;32;Black;Grade A;;0;
1;84;1;;0;1;101.34;123.00;;;38-B3109;0.30;1.23200;0;0;0;0;;31514;Galaxy S6 Edge G925;32;Black;Grade B;115.00;0;
1;84;1;;0;1;101.34;118.00;;;38-C3113;0.30;1.23200;0;0;0;0;2018-02-26;31515;Galaxy S6 Edge G925;32;Black;Grade C;115.00;81;
1;84;1;;0;1;101.34;113.00;;;38-D3117;0.30;1.23200;0;0;0;0;;31516;Galaxy S6 Edge G925;32;Black;Grade D;115.00;0;
1;84;1;;0;1;1000.00;1112.00;;;38-GOL3104;0.30;1.23200;0;0;0;0;;64585;Galaxy S6 Edge G925;32;Gold;Grade A;;0;
1;84;1;;0;1;103.17;125.00;;;38-GOL3108;0.30;1.23200;0;0;0;0;;64586;Galaxy S6 Edge G925;32;Gold;Grade B;115.00;0;
1;84;1;;47;1;103.17;120.00;;;38-GOL3112;0.30;1.23200;0;0;0;47;2018-02-26;64588;Galaxy S6 Edge G925;32;Gold;Grade C;115.00;33;
1;84;1;;0;1;103.17;115.00;;;38-GOL3116;0.30;1.23200;0;0;0;0;;64592;Galaxy S6 Edge G925;32;Gold;Grade D;115.00;0;
1;84;1;;0;1;1000.00;1112.00;;;38-A3106;0.30;1.23200;0;0;0;0;;71713;Galaxy S6 Edge G925;32;Green;Grade A;;0;
1;84;1;;0;1;195.00;227.00;;;38-B3110;0.30;1.23200;0;0;0;0;;71714;Galaxy S6 Edge G925;32;Green;Grade B;195.00;0;
1;84;1;;2;1;195.00;222.00;;;38-C3114;0.30;1.23200;2;0;0;0;;71715;Galaxy S6 Edge G925;32;Green;Grade C;195.00;0;
1;84;1;;0;1;195.00;217.00;;;38-D3118;0.30;1.23200;0;0;0;0;;71716;Galaxy S6 Edge G925;32;Green;Grade D;195.00;0;
1;84;1;;0;1;1000.00;1112.00;;;38-A3107;0.30;1.23200;0;0;0;0;;34554;Galaxy S6 Edge G925;32;White;Grade A;;0;
1;84;0;;0;1;192.97;225.00;;;38-B3111;0.30;1.23200;0;0;0;0;;31528;Galaxy S6 Edge G925;32;White;Grade B;195.00;0;
1;84;0;;1;1;192.97;220.00;;;38-C3115;0.30;1.23200;1;0;0;0;;31529;Galaxy S6 Edge G925;32;White;Grade C;195.00;3;
1;84;0;;0;1;192.97;215.00;;;38-D3119;0.30;1.23200;0;0;0;0;;31530;Galaxy S6 Edge G925;32;White;Grade D;195.00;0;
1;84;1;;0;1;1000.00;1112.00;;;39-A3090;0.29;1.23200;0;0;0;0;;47581;Galaxy S6 Edge Plus G928;32;Black;Grade A;;0;
1;84;0;;0;1;235.77;272.00;;;39-B3094;0.29;1.23200;0;0;0;0;;31497;Galaxy S6 Edge Plus G928;32;Black;Grade B;235.00;0;
1;84;0;;0;1;235.77;267.00;;;39-C3098;0.29;1.23200;0;0;0;0;;54290;Galaxy S6 Edge Plus G928;32;Black;Grade C;235.00;8;
1;84;0;;0;1;235.77;262.00;;;39-D3102;0.29;1.23200;0;0;0;0;;54293;Galaxy S6 Edge Plus G928;32;Black;Grade D;235.00;0;
1;84;1;;0;1;1000.00;1112.00;;;39-GOL3089;0.29;1.23200;0;0;0;0;;62352;Galaxy S6 Edge Plus G928;32;Gold;Grade A;;0;
1;84;0;;1;1;235.76;272.00;;;39-GOL3093;0.29;1.23200;1;0;0;0;;54291;Galaxy S6 Edge Plus G928;32;Gold;Grade B;235.00;0;
1;84;0;;0;1;235.76;267.00;;;39-GOL3097;0.29;1.23200;0;0;0;0;;54292;Galaxy S6 Edge Plus G928;32;Gold;Grade C;235.00;1;
1;84;0;;0;1;235.76;262.00;;;39-GOL3101;0.29;1.23200;0;0;0;0;;54289;Galaxy S6 Edge Plus G928;32;Gold;Grade D;235.00;0;
1;84;1;;0;1;1000.00;1112.00;;;39-A3088;0.29;1.23200;0;0;0;0;;71422;Galaxy S6 Edge Plus G928;32;Silver;Grade A;;0;
1;84;0;;0;1;237.50;274.00;;;39-B3092;0.29;1.23200;0;0;0;0;;71423;Galaxy S6 Edge Plus G928;32;Silver;Grade B;235.00;0;
1;84;0;;0;1;237.50;269.00;;;39-C3096;0.29;1.23200;0;0;0;0;;71424;Galaxy S6 Edge Plus G928;32;Silver;Grade C;235.00;0;
1;84;0;;0;1;237.50;264.00;;;39-D3100;0.29;1.23200;0;0;0;0;;71425;Galaxy S6 Edge Plus G928;32;Silver;Grade D;235.00;0;
1;84;1;;0;1;1000.00;1112.00;;;39-A3091;0.29;1.23200;0;0;0;0;;62373;Galaxy S6 Edge Plus G928;32;White;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;39-B3095;0.29;1.23200;0;0;0;0;;31498;Galaxy S6 Edge Plus G928;32;White;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;39-C3099;0.29;1.23200;0;0;0;0;;62364;Galaxy S6 Edge Plus G928;32;White;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;39-D3103;0.29;1.23200;0;0;0;0;;62368;Galaxy S6 Edge Plus G928;32;White;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;40-A6621;0.27;1.23200;0;0;0;0;;65468;Galaxy S7 G930;32;Black;Grade A;;0;
1;84;1;;2;1;140.82;167.00;;;40-B6626;0.27;1.23200;2;0;0;0;;65470;Galaxy S7 G930;32;Black;Grade B;180.00;0;
1;84;1;;20;1;140.82;162.00;;;40-C6631;0.27;1.23200;0;0;0;20;2018-02-26;65473;Galaxy S7 G930;32;Black;Grade C;180.00;49;
1;84;1;;0;1;140.82;157.00;;;40-D6636;0.27;1.23200;0;0;0;0;;65474;Galaxy S7 G930;32;Black;Grade D;180.00;0;
1;84;1;;0;1;1000.00;1112.00;;;40-GOL6620;0.27;1.23200;0;0;0;0;;65438;Galaxy S7 G930;32;Gold;Grade A;;0;
1;84;1;;1;1;146.71;174.00;;;40-GOL6625;0.27;1.23200;0;0;1;0;;65465;Galaxy S7 G930;32;Gold;Grade B;180.00;0;
1;84;1;;93;1;146.71;169.00;;;40-GOL6630;0.27;1.23200;0;0;0;93;2018-02-26;65466;Galaxy S7 G930;32;Gold;Grade C;180.00;43;
1;84;1;;0;1;146.71;164.00;;;40-GOL6635;0.27;1.23200;0;0;0;0;;65467;Galaxy S7 G930;32;Gold;Grade D;180.00;0;
1;84;1;;0;1;1000.00;1112.00;;;40-A6623;0.27;1.23200;0;0;0;0;;65475;Galaxy S7 G930;32;Pink;Grade A;;0;
1;84;1;;0;1;235.00;272.00;;;40-B6628;0.27;1.23200;0;0;0;0;;65478;Galaxy S7 G930;32;Pink;Grade B;235.00;0;
1;84;1;;0;1;235.00;267.00;;;40-C6633;0.27;1.23200;0;0;0;0;;65479;Galaxy S7 G930;32;Pink;Grade C;235.00;0;
1;84;1;;0;1;235.00;262.00;;;40-D6638;0.27;1.23200;0;0;0;0;;65480;Galaxy S7 G930;32;Pink;Grade D;235.00;0;
1;84;1;;0;1;1000.00;1112.00;;;40-A6619;0.27;1.23200;0;0;0;0;;74785;Galaxy S7 G930;32;Silver;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;40-B6624;0.27;1.23200;0;0;0;0;;74784;Galaxy S7 G930;32;Silver;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;40-C6629;0.27;1.23200;0;0;0;0;;74786;Galaxy S7 G930;32;Silver;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;40-D6634;0.27;1.23200;0;0;0;0;;74787;Galaxy S7 G930;32;Silver;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;40-A6622;0.27;1.23200;0;0;0;0;;65385;Galaxy S7 G930;32;White;Grade A;;0;
1;84;0;;0;1;234.68;271.00;;;40-B6627;0.27;1.23200;0;0;0;0;;65392;Galaxy S7 G930;32;White;Grade B;195.00;0;
1;84;0;;0;1;234.68;266.00;;;40-C6632;0.27;1.23200;0;0;0;0;;65396;Galaxy S7 G930;32;White;Grade C;195.00;1;
1;84;0;;0;1;234.68;261.00;;;40-D6637;0.27;1.23200;0;0;0;0;;65399;Galaxy S7 G930;32;White;Grade D;195.00;0;
1;84;1;;0;1;1000.00;1112.00;;;41-A3622;0.28;1.23200;0;0;0;0;;65364;Galaxy S7 Edge G935;32;Black;Grade A;;0;
1;84;1;;0;1;204.08;237.00;;;41-B3627;0.28;1.23200;0;0;0;0;;65378;Galaxy S7 Edge G935;32;Black;Grade B;225.00;0;
1;84;1;;75;1;204.08;232.00;;;41-C3632;0.28;1.23200;0;0;75;0;;65380;Galaxy S7 Edge G935;32;Black;Grade C;225.00;28;
1;84;1;;0;1;204.08;227.00;;;41-D3637;0.28;1.23200;0;0;0;0;;65382;Galaxy S7 Edge G935;32;Black;Grade D;225.00;0;
1;84;1;;0;1;1000.00;1112.00;;;41-GOL3621;0.28;1.23200;0;0;0;0;;65384;Galaxy S7 Edge G935;32;Gold;Grade A;;0;
1;84;1;;0;1;198.09;231.00;;;41-GOL3626;0.28;1.23200;0;0;0;0;;65390;Galaxy S7 Edge G935;32;Gold;Grade B;215.00;0;
1;84;1;;55;1;198.09;226.00;;;41-GOL3631;0.28;1.23200;0;0;0;55;2018-02-26;65394;Galaxy S7 Edge G935;32;Gold;Grade C;215.00;20;
1;84;1;;0;1;198.09;221.00;;;41-GOL3636;0.28;1.23200;0;0;0;0;;65397;Galaxy S7 Edge G935;32;Gold;Grade D;215.00;0;
1;84;1;;0;1;1000.00;1112.00;;;41-A3624;0.28;1.23200;0;0;0;0;;65401;Galaxy S7 Edge G935;32;Pink;Grade A;;0;
1;84;0;;0;1;252.09;291.00;;;41-B3629;0.28;1.23200;0;0;0;0;;65406;Galaxy S7 Edge G935;32;Pink;Grade B;280.00;0;
1;84;0;;0;1;252.09;286.00;;;41-C3634;0.28;1.23200;0;0;0;0;;65407;Galaxy S7 Edge G935;32;Pink;Grade C;280.00;0;
1;84;0;;0;1;252.09;281.00;;;41-D3639;0.28;1.23200;0;0;0;0;;65408;Galaxy S7 Edge G935;32;Pink;Grade D;280.00;0;
1;84;1;;0;1;1000.00;1112.00;;;41-A3620;0.28;1.23200;0;0;0;0;;65452;Galaxy S7 Edge G935;32;Grey;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;41-B3625;0.28;1.23200;0;0;0;0;;65462;Galaxy S7 Edge G935;32;Grey;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;41-C3630;0.28;1.23200;0;0;0;0;;65463;Galaxy S7 Edge G935;32;Grey;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;41-D3635;0.28;1.23200;0;0;0;0;;65464;Galaxy S7 Edge G935;32;Grey;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;41-A3623;0.28;1.23200;0;0;0;0;;65362;Galaxy S7 Edge G935;32;White;Grade A;;0;
1;84;1;;0;1;190.29;222.00;;;41-B3628;0.28;1.23200;0;0;0;0;;65367;Galaxy S7 Edge G935;32;White;Grade B;215.00;0;
1;84;1;;8;1;190.29;217.00;;;41-C3633;0.28;1.23200;0;0;0;8;2018-02-26;65368;Galaxy S7 Edge G935;32;White;Grade C;215.00;5;
1;84;1;;0;1;190.29;212.00;;;41-D3638;0.28;1.23200;0;0;0;0;;65369;Galaxy S7 Edge G935;32;White;Grade D;215.00;0;
